T_K,S,E_Vpm,delta_nm,c,rho_kg_m3,sigma_N_m,r_std_nm,N_std,G_std_eV,r_corr_nm,N_corr,G_corr_eV,barrier_change_pct,field_gain_J_per_molecule,CNT_validity_flag
253.0,3.0,400000000.0,-0.05,0.0,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.1881726205696552,233.34192760352943,3.4473686416580342,29.38101581928153,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.0,0.0,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.1405805030996317,206.4105970816391,2.664508869271279,-4.511416480274732e-14,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.05,0.0,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.0885621008640127,179.43773941596805,2.035796242670574,-23.595816619392743,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.1,0.0,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.033079072608366,153.37509737884332,1.5343261427312598,-42.41617431167026,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,-0.05,0.075,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.1871660188748576,232.749378735227,3.442067147847966,29.182048802462464,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.0,0.075,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.1395342353252065,205.8430894501346,2.6596237396329863,-0.1833407159807974,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.05,0.075,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.0874641486959535,178.89533009961977,2.0313467485594643,-23.76280777346334,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.1,0.075,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.0319175835150716,152.85836067556036,1.5303188947781694,-42.566567804418746,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,-0.05,0.15,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.1861597272120543,232.15801590394491,3.436770147703233,28.983250434559807,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.0,0.15,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.138488394178435,205.2768537521789,2.654743094139347,-0.3665131403598635,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.05,0.15,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.0863661576862271,178.3539958288337,2.0269017440955843,-23.92963042941852,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,0.1,0.15,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.0307556476698738,152.34258781837664,1.526316153836658,-42.7167921473614,2.9893012147294124e-22,preferred_CNT_range
253.0,3.0,400000000.0,-0.05,0.3,993.4714132445148,0.0783406314062995,1.140580503096214,206.41059707978363,2.66450886927128,1.1841471236715069,230.97828514434136,3.4261896246879147,28.58615950582096,2.9893012147294124e-22,preferred_CNT_range
